0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-1.2878382170374922,1.4955139995906928,-1.2490749302203235,-0.8061319617701335,0.7830229954775667,1.2660887402089824,1.24517180509277,-0.2714497355321364,-0.044487680849451636,-2.218086489663619,-1.3623688505927152,-1.9069758975439126,-0.47027338718159717,2.439135485944919,-1.1750007921319345,0.9627709126365377,0.5916376903154777,-1.8684915562509448,-1.5335472094401628,-2.2714757757438417,-0.6766728065181955,-0.6984712829063922,-1.7550708503468886,-1.3234715780859407,1.7398128174877128,-1.950608426321095
-1.5303414974364205,-1.798022623817374,-1.7065057111034234,0.6773816799373115,-2.5630684826817753,-2.430362316452317,-1.7396045458217646,0.9767427269192934,0.7244281957643037,0.4117860397248027,0.7676322678303941,1.193740751446628,0.8642983341592798,-2.022165616839229,0.5481054587806694,0.3734944918717399,0.0781340229807491,0.11087506518297169,0.5088050926308535,-2.267117207612846,-1.159130835282025,-1.446194223561333,-2.235507156584678,2.7891021016889668,-1.3422988336714443,0.7076682996304715
-1.4328446136135589,-1.8667808581058696,0.6006776199239414,-1.626787375313702,0.21381083392580852,-1.8770670726941943,1.7486422366185557,1.1869497969514036,-1.1627037906089732,0.963087310401965,0.7585529310307632,-1.9990041759591854,-0.10093943984441206,1.867066973192237,-0.9251406202636044,-0.18526533510576715,-1.3970880755264665,1.3779890561429287,-1.3121585829773494,-2.0516465457258017,-2.440312934463284,-1.2573811407470636,0.9349117694414937,1.7722633204897564,-0.776912185521348,-2.275958287149317
-1.6347035161503205,0.1644255144468257,-0.9133118155259768,0.48850219771819914,1.5356889653054069,-2.66460360277943,2.4452746526207374,0.8312180360016002,-0.18351623420781799,-1.8965459819660753,-0.1578268826582153,0.28623001931719705,-2.899430061496787,-3.044491459227772,1.2875714959125995,0.020642120440681186,0.6058369768900778,2.504923990371014,-0.3134639502968721,1.5376747058466405,-0.26435551759144577,-0.9979334298113371,-1.831355276601574,-1.6743569849471127,-0.7792973359849217,-2.5850818701387652
-0.8057222970470238,-2.9702847237196885,0.9537255086107367,-1.2250308014839841,-2.346643559904548,-1.3413999220470618,-1.8930204099956192,-1.5321810726897613,-2.1636969690627823,0.8931022691260638,1.683519166032292,1.3945545419583452,1.3802749884881236,-0.6114383865492099,-0.9506377287065839,-2.5858997326204807,-1.9986409079670733,-0.21662076679538714,1.0411470390556656,1.0169718345473835,-0.7757832170148871,-0.7150854713630246,0.9342820563268679,-1.690929544860249,-1.4870595476402912,0.8186833932846141
-1.653400136031633,1.4592860052560905,-1.9682522279161925,1.3338715947563622,-1.3365966096605373,0.5045104808464191,-2.310123847274824,-2.586044924525733,0.7155425537230391,-2.654834086567954,-1.8049646208844092,1.1152451233297016,0.5074521282967742,-1.5569314053825538,0.6190197429881674,0.7177483128490657,0.2714721248630049,-2.3185677412504835,-0.5346484987937945,0.5170732332760412,0.5712387271155319,-0.9404764430440599,-2.142582437472641,-1.0248663837497274,-1.471355155723809,2.005535698234587
-1.5293076253066689,-1.9499166177040834,-1.0267715605584804,-0.6064821328594413,1.1470261294882331,-0.4047583724678984,0.6857321039017156,0.24489563903119474,-2.4495732310698384,-2.978206724157164,0.9093722672373505,1.6343394839172567,0.45812031166961137,1.9875930867076796,-1.487222750955168,0.5667649580649408,-2.048512434247818,-0.4063386868366425,-2.4965282096357146,0.8903692422387198,0.4879974439918557,-1.264609956367491,-2.2285392561886197,-0.4816582702059057,-1.3632786550856257,1.7838734953675597
-0.3685394447826183,1.0970924419667598,1.3938187091416439,-0.6892478183888868,-1.5315992487866448,-1.4515427799493221,-1.3454039522977281,-0.9338340865311052,1.5912572055239484,0.5031394855031934,-1.5100918559389775,-1.4870724441328695,-0.09800458475020214,-2.0451353065977877,-0.546054959258885,-2.082596862191609,1.3874559637329702,0.43138571329513903,1.6582180712633077,-2.9725451811939734,-1.940226980882397,-0.9031621515197715,0.5688991048316722,-1.0230814639196417,0.967242410796135,-2.1703541185517543
-1.0246933261612052,-2.259700120205155,-2.4305965753803513,0.7510477517240262,-2.2962680414376835,1.798899480630346,-1.6712726425002553,1.8563306452041437,-0.8271001910382408,1.8771268723588035,-1.6519868161617497,-2.031098976261291,-1.0250346771298773,-0.1918315469878012,1.3301399999636538,1.0218287601776153,0.14823427536956707,-1.273056912556964,-1.621679305841867,0.8813610385944012,-0.793405131051376,-0.8262552640154531,2.6843885954290547,-1.7197832372737132,-1.5000621877330875,-1.7680054846946953
-1.0233667406585698,2.1486800450392263,-0.15875656618555525,-1.4194207535861663,2.138564084020094,1.6294800104542089,-0.9459381144718946,-1.8571621178828137,-2.359972327169068,-0.03305716971364496,-2.671199440127935,-1.828294366122627,-2.5017697663938088,-0.42543232281187837,-0.8950245940285306,-2.542278414013912,-1.690188830172475,-1.514790855953302,0.28545734113540444,1.8239192154404031,1.1141708095998284,-0.9111165225937053,0.5175510855408948,-0.9667432063975121,-0.13001467134495603,1.0466381283583677
